Source,has_feature_addition,deletions,cross_project_changes,insertions,num_file_types,is_preventive,last_mth_cro_proj_nbr,project_changes_owner,whole_changes_owner,is_refactoring,cross_project_changes_owner,description_word_count,whole_within_project_changes,is_merge,num_directory_files,within_project_changes,is_corrective,description_length,num_file_changes,project_age,is_non_functional,subject_length,within_project_changes_owner,num_dev_modified_files,avg_num_dev_modified_files,code_churn,last_mth_dep_proj_nbr,ratio_dep_chan_owner,projects_contributed_owner,is_dependent,Source_repo,reviewers,is_cross,insertions_target,deletions_target,code_churn_target,num_directory_files_target,is_corrective_target,is_refactoring_target,is_preventive_target,is_non_functional_target,has_feature_addition_target,is_merge_target,cross_project_changes_owner_target,within_project_changes_owner_target,whole_changes_owner_target,projects_contributed_owner_target,project_changes_owner_target,ratio_dep_chan_owner_target,project_age_target,last_mth_dep_proj_nbr_target,last_mth_cro_proj_nbr_target,cross_project_changes_target,within_project_changes_target,whole_within_project_changes_target,num_file_changes_target,num_file_types_target,num_dev_modified_files_target,avg_num_dev_modified_files_target,description_word_count_target,description_length_target,subject_length_target,number_target,Target_repo,Target,Source_date,Target_date,Source_author,Target_author,changed_files_overlap,cmn_dev_pctg,num_shrd_file_tkns,num_shrd_desc_tkns,dev_in_src_change_nbr,src_trgt_co_changed_nbr
97,0,6,0,0,1,0,0,9,9,0,0,13,0,0,1,0,1,127,2,174820.0,0,72,0,1,1.0,6,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-27 16:07:21,2025-07-04 11:04:23,4,8064,1.9166666666666667,0.0,0.5217391304347826,0.0975609756097561,0,0
99,0,42,0,48,1,0,0,10,10,0,0,7,0,0,1,0,1,80,1,179903.0,0,25,0,1,1.0,90,0,0.0,1,0,openstack/keystone,"[3, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-27 17:32:04,2025-07-04 11:04:23,4,8064,1.3529411764705883,0.0,0.7391304347826086,0.0975609756097561,0,0
102,0,1,0,1045,2,1,0,11,11,1,0,7,0,0,3,0,0,92,1,188683.0,0,37,0,1,0.3333333333333333,1046,0,0.0,1,0,openstack/keystone,"[3, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-27 19:58:24,2025-07-04 11:04:23,4,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
105,0,3953,0,27,3,0,0,6,6,1,0,7,0,0,29,0,0,41,5,201630.0,0,40,0,2,0.0689655172413793,3980,0,0.0,1,0,openstack/keystone,"[4, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-27 23:34:11,2025-07-04 11:04:23,8,8064,1.4,0.0,0.7142857142857143,0.0975609756097561,0,0
106,0,6,0,0,1,0,0,7,7,1,0,7,0,1,1,0,1,88,4,258910.0,0,87,0,2,2.0,6,0,0.0,1,0,openstack/keystone,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-28 15:28:51,2025-07-04 11:04:23,8,8064,1.3125,0.0,0.7619047619047619,0.0975609756097561,0,0
107,0,3857,0,22,3,0,0,1,1,1,0,20,0,0,31,0,1,214,8,265778.0,0,40,0,3,0.0967741935483871,3879,0,0.0,1,0,openstack/keystone,"[3, 4, 5, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-28 17:23:19,2025-07-04 11:04:23,2,8064,1.4,0.0,0.7142857142857143,0.0975609756097561,0,0
110,1,1,0,2,1,1,0,32,32,1,0,9,0,0,1,0,0,96,1,307187.0,0,41,0,1,1.0,3,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 04:53:28,2025-07-04 11:04:23,5,8064,2.4,0.0,0.4166666666666667,0.0975609756097561,0,0
111,0,4,0,0,1,0,0,8,8,1,0,11,0,0,2,0,1,126,6,348459.0,0,62,0,2,1.0,4,0,0.0,1,0,openstack/keystone,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 16:21:20,2025-07-04 11:04:23,8,8064,1.2941176470588236,0.0,0.7727272727272727,0.0975609756097561,0,0
112,0,1114,0,0,1,0,0,9,9,1,0,10,0,0,3,0,1,118,9,349625.0,0,54,0,3,1.0,1114,0,0.0,1,0,openstack/keystone,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 16:40:46,2025-07-04 11:04:23,8,8064,1.2105263157894737,0.0,0.8260869565217391,0.0975609756097561,0,0
113,0,1114,0,0,1,0,0,10,10,1,0,9,0,0,3,0,0,100,10,349800.0,0,40,0,3,1.0,1114,0,0.0,1,0,openstack/keystone,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 16:43:41,2025-07-04 11:04:23,8,8064,1.2105263157894737,0.0,0.8260869565217391,0.0975609756097561,0,0
114,0,95,0,181,1,0,0,12,12,0,0,54,0,0,5,0,0,477,4,359154.0,0,48,0,3,0.6,276,0,0.0,1,0,openstack/keystone,"[3, 4, 5, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 19:19:35,2025-07-04 11:04:23,4,8064,1.4210526315789473,0.0,0.7037037037037037,0.0975609756097561,0,0
115,0,4,0,3,1,0,0,13,13,0,0,10,0,0,1,0,1,102,3,364815.0,0,47,0,2,2.0,7,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 20:53:56,2025-07-04 11:04:23,4,8064,1.375,0.0,0.7272727272727273,0.0975609756097561,0,0
116,0,32,0,32,1,0,0,14,14,0,0,11,0,0,1,0,1,115,1,364863.0,0,60,0,1,1.0,64,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 20:54:44,2025-07-04 11:04:23,4,8064,1.3529411764705883,0.0,0.7391304347826086,0.0975609756097561,0,0
117,0,24,0,44,1,0,0,15,15,0,0,5,0,0,1,0,1,74,1,365853.0,0,19,0,1,1.0,68,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-07-29 21:11:14,2025-07-04 11:04:23,4,8064,1.8333333333333333,0.0,0.5454545454545454,0.0975609756097561,0,0
120,0,141,0,246,1,0,0,16,16,0,0,58,0,0,8,0,1,512,10,610523.0,0,48,0,4,0.5,387,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-01 17:09:04,2025-07-04 11:04:23,4,8064,1.35,0.0,0.7407407407407407,0.0975609756097561,0,0
122,0,1,0,11,1,0,0,0,0,0,0,10,0,0,1,0,0,117,1,694285.0,0,62,0,1,1.0,12,0,0.0,0,0,openstack/keystone,"[4, 7, 679, 1155]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-02 16:25:06,2025-07-04 11:04:23,679,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
127,1,52,0,617,2,1,0,0,0,1,0,55,0,0,13,0,1,381,7,706180.0,0,50,0,4,0.3076923076923077,669,0,0.0,0,0,openstack/keystone,"[3, 4, 5, 67]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-02 19:43:21,2025-07-04 11:04:23,67,8064,1.4,0.0,0.7142857142857143,0.0975609756097561,0,0
129,0,1,0,4,1,0,0,0,0,0,0,23,0,0,1,0,0,191,2,707405.0,0,136,0,2,2.0,5,0,0.0,0,0,openstack/keystone,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-02 20:03:46,2025-07-04 11:04:23,1155,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
131,0,8,0,15,1,0,0,1,1,1,0,26,0,0,1,0,0,231,3,709280.0,0,176,0,2,2.0,23,0,0.0,1,0,openstack/keystone,"[3, 4, 7, 679, 1155]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-02 20:35:01,2025-07-04 11:04:23,679,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
132,0,57,0,186,2,1,0,17,17,1,0,14,0,0,5,0,1,152,7,712267.0,0,97,0,4,0.8,243,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-02 21:24:48,2025-07-04 11:04:23,4,8064,1.3333333333333333,0.0,0.75,0.0975609756097561,0,0
137,0,187,0,1045,4,0,0,11,11,0,0,8,0,0,22,0,0,97,11,779996.0,0,42,0,4,0.1818181818181818,1232,0,0.0,1,0,openstack/keystone,"[3, 4, 5, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-03 16:13:37,2025-07-04 11:04:23,8,8064,1.4,0.0,0.7142857142857143,0.0975609756097561,0,0
142,0,4,0,4,1,0,0,0,0,0,0,9,0,0,1,0,0,99,4,789368.0,0,44,0,3,3.0,8,0,0.0,0,0,openstack/keystone,"[3, 4, 5, 6]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-03 18:49:49,2025-07-04 11:04:23,330,8064,13.0,0.0,0.07692307692307693,0.0975609756097561,0,0
143,0,0,0,4,1,0,0,1,1,1,0,20,0,0,1,0,0,160,4,821367.0,0,105,0,2,2.0,4,0,0.0,1,0,openstack/keystone,"[3, 5, 67, 1155]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 03:43:08,2025-07-04 11:04:23,1155,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
144,0,59,0,80,1,0,0,0,0,0,0,6,0,0,14,0,1,73,9,860893.0,0,18,0,5,0.3571428571428571,139,0,0.0,0,0,openstack/keystone,"[3, 4, 5, 191]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 14:41:54,2025-07-04 11:04:23,191,8064,1.25,0.0,0.8,0.0975609756097561,0,0
146,0,7,0,23,2,0,0,0,2,0,0,10,0,0,2,0,0,102,1,0.0,0,47,0,1,0.5,30,0,0.0,1,0,openstack/glance,"[3, 7]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 15:51:51,2025-07-04 11:04:23,2,8064,3.7142857142857144,0.0,0.2692307692307692,0.0975609756097561,0,0
147,1,0,0,4,1,0,0,2,2,1,0,16,0,0,1,0,1,134,5,865091.0,0,79,0,2,2.0,4,0,0.0,1,0,openstack/keystone,"[3, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 15:51:52,2025-07-04 11:04:23,679,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
148,0,3,0,105,3,1,0,0,0,0,0,33,0,0,5,0,1,363,1,1991.0,0,193,0,1,0.1666666666666666,108,0,0.0,0,0,openstack/glance,"[3, 7, 385, 1032]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 16:25:02,2025-07-04 11:04:23,1032,8064,1.4705882352941178,0.0,0.68,0.0975609756097561,0,0
150,1,0,0,250,3,1,0,0,0,1,0,15,0,0,5,0,0,148,1,868403.0,0,93,0,1,0.2,250,0,0.0,0,0,openstack/keystone,"[6, 7]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 16:47:04,2025-07-04 11:04:23,7,8064,1.6666666666666667,0.0,0.6,0.0975609756097561,0,0
151,1,40,0,205,4,1,0,1,1,1,0,102,0,0,5,0,0,699,6,868404.0,0,189,0,4,0.8,245,0,0.0,1,0,openstack/keystone,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 16:47:05,2025-07-04 11:04:23,7,8064,1.4444444444444444,0.0,0.6923076923076923,0.0975609756097561,0,0
152,0,0,0,17,1,1,0,33,33,1,0,7,0,0,1,0,0,82,2,871118.0,0,27,0,2,2.0,17,0,0.0,1,0,openstack/keystone,"[3, 5, 7, 688]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 17:32:19,2025-07-04 11:04:23,5,8064,1.2352941176470589,0.0,0.8095238095238095,0.0975609756097561,0,0
153,0,0,0,4,1,1,0,34,34,1,0,8,0,0,1,0,0,92,4,871207.0,0,37,0,4,4.0,4,0,0.0,1,0,openstack/keystone,"[3, 5, 7, 688]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 17:33:48,2025-07-04 11:04:23,5,8064,1.3333333333333333,0.0,0.75,0.0975609756097561,0,0
154,1,82,0,388,6,1,0,2,2,1,0,102,0,0,15,0,0,699,11,872089.0,0,189,0,6,0.4,470,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 17:48:30,2025-07-04 11:04:23,7,8064,1.7894736842105263,0.0,0.5588235294117647,0.0975609756097561,0,0
155,0,756,0,798,2,0,0,18,18,0,0,7,0,0,75,0,1,81,34,878264.0,0,26,0,9,0.12,1554,0,0.0,1,0,openstack/keystone,"[1, 3, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 19:31:25,2025-07-04 11:04:23,4,8064,1.55,0.0,0.6451612903225806,0.0975609756097561,0,0
156,0,24,0,34,2,0,0,0,0,0,0,5,0,0,2,0,0,84,1,22920.0,0,29,0,1,0.5,58,0,0.0,0,0,openstack/glance,"[3, 7, 385, 475]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-04 22:13:51,2025-07-04 11:04:23,475,8064,1.7857142857142858,0.0,0.56,0.0975609756097561,0,0
157,0,48,0,620,1,0,0,35,35,0,0,7,0,0,5,0,1,82,6,903830.0,0,27,0,5,1.0,668,0,0.0,1,0,openstack/keystone,"[3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 02:37:31,2025-07-04 11:04:23,5,8064,1.4210526315789473,0.0,0.7037037037037037,0.0975609756097561,0,0
158,0,2,0,10,1,0,0,1,1,0,0,7,0,0,1,0,0,92,1,51896.0,0,37,0,1,1.0,12,0,0.0,1,0,openstack/glance,"[3, 7, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 06:16:47,2025-07-04 11:04:23,475,8064,1.8333333333333333,0.0,0.5454545454545454,0.0975609756097561,0,0
160,0,15,0,21,1,0,0,0,0,0,0,8,0,0,3,0,0,92,9,938994.0,0,37,0,7,2.333333333333333,36,0,0.0,0,0,openstack/keystone,"[3, 4, 5, 708]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 12:23:35,2025-07-04 11:04:23,708,8064,1.4444444444444444,0.0,0.6923076923076923,0.0975609756097561,0,0
162,1,9,0,94,1,0,0,0,0,0,0,17,0,0,3,0,1,152,6,938994.0,0,70,0,6,2.0,103,0,0.0,0,0,openstack/keystone,"[3, 4, 708]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 12:23:35,2025-07-04 11:04:23,708,8064,1.2777777777777777,0.0,0.782608695652174,0.0975609756097561,0,0
161,0,6,0,8,1,0,0,0,0,1,0,7,0,0,2,0,1,85,4,938994.0,0,30,0,2,1.0,14,0,0.0,0,0,openstack/keystone,"[3, 4, 708]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 12:23:35,2025-07-04 11:04:23,708,8064,1.8461538461538463,0.0,0.5416666666666666,0.0975609756097561,0,0
159,1,26,0,41,1,0,0,0,0,0,0,12,0,0,1,0,0,123,3,938994.0,0,68,0,3,3.0,67,0,0.0,0,0,openstack/keystone,"[3, 4, 708]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 12:23:35,2025-07-04 11:04:23,708,8064,1.4,0.0,0.7142857142857143,0.0975609756097561,0,0
163,1,3,0,122,3,0,0,0,0,0,0,5,0,0,4,0,0,71,6,938994.0,0,16,0,5,1.0,125,0,0.0,0,0,openstack/keystone,"[3, 4, 708]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 12:23:35,2025-07-04 11:04:23,708,8064,1.2105263157894737,0.0,0.8260869565217391,0.0975609756097561,0,0
164,0,1,0,1,1,0,0,1,1,0,0,15,0,0,1,0,1,166,2,82222.0,0,19,0,1,1.0,2,0,0.0,1,0,openstack/glance,"[3, 7, 1032]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 14:42:13,2025-07-04 11:04:23,1032,8064,2.2222222222222223,0.0,0.45,0.0975609756097561,0,0
165,0,0,0,1,1,0,0,2,2,0,0,5,0,0,1,0,0,78,2,89493.0,0,23,0,1,1.0,1,0,0.0,1,0,openstack/glance,[385],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 16:43:24,2025-07-04 11:04:23,475,8064,2.090909090909091,0.0,0.4782608695652174,0.0975609756097561,0,0
170,1,4,0,28,2,0,0,0,0,0,0,11,0,0,3,0,0,120,1,94421.0,0,65,0,1,0.3333333333333333,32,0,0.0,0,0,openstack/glance,"[3, 7, 475, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 18:05:32,2025-07-04 11:04:23,1132,8064,1.5625,0.0,0.64,0.0975609756097561,0,0
173,0,1769,0,190,2,1,0,19,19,1,0,86,0,0,20,0,1,612,18,966493.0,0,73,0,5,0.25,1959,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-05 20:01:54,2025-07-04 11:04:23,4,8064,1.5789473684210527,0.0,0.6333333333333333,0.0975609756097561,0,0
176,0,10,0,59,2,0,0,2,2,1,0,24,0,0,13,0,1,247,3,178748.0,0,27,0,2,0.1538461538461538,69,0,0.0,1,0,openstack/glance,"[3, 7, 360, 1032]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-06 17:30:59,2025-07-04 11:04:23,1032,8064,1.368421052631579,0.0,0.7307692307692307,0.0975609756097561,0,0
177,1,391,0,61,3,1,0,0,3,1,0,73,0,0,5,0,0,532,3,349665.0,0,290,0,3,0.5,452,0,0.0,1,0,openstack/glance,"[3, 7, 475, 1032]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-08 16:59:36,2025-07-04 11:04:23,7,8064,1.5,0.0,0.6666666666666666,0.0975609756097561,0,0
178,0,41,0,26,1,1,0,20,20,1,0,29,0,0,1,0,0,228,4,1223440.0,0,77,0,3,3.0,67,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-08 19:24:21,2025-07-04 11:04:23,4,8064,1.4,0.0,0.7142857142857143,0.0975609756097561,0,0
179,0,2,0,5,2,0,0,2,3,0,0,22,0,0,1,0,0,182,4,1224235.0,0,43,0,2,1.0,7,0,0.0,2,0,openstack/keystone,"[3, 4, 5, 7]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-08 19:37:36,2025-07-04 11:04:23,2,8064,1.9090909090909092,0.0,0.5238095238095238,0.0975609756097561,0,0
180,1,53,0,178,1,1,0,1,4,1,0,28,0,0,3,0,0,238,2,364507.0,0,183,0,1,0.3333333333333333,231,0,0.0,2,0,openstack/glance,"[3, 1032, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-08 21:06:58,2025-07-04 11:04:23,7,8064,1.6666666666666667,0.0,0.6,0.0975609756097561,0,0
181,0,32,0,25,1,0,0,21,21,0,0,18,0,0,1,0,0,164,8,1230805.0,0,74,0,6,6.0,57,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-08 21:27:06,2025-07-04 11:04:23,4,8064,1.7692307692307692,0.0,0.5652173913043478,0.0975609756097561,0,0
183,0,71,0,406,2,0,0,12,12,0,0,27,0,0,13,0,1,212,18,1235751.0,0,109,0,8,0.6153846153846154,477,0,0.0,1,0,openstack/keystone,"[3, 4, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-08 22:49:32,2025-07-04 11:04:23,8,8064,1.4210526315789473,0.0,0.7037037037037037,0.0975609756097561,0,0
184,0,355,0,309,1,1,0,2,5,0,0,15,0,0,5,0,0,131,1,375965.0,0,76,0,1,0.2,664,0,0.0,2,0,openstack/glance,"[3, 7, 1032, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-09 00:17:56,2025-07-04 11:04:23,7,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
185,0,2,0,60,1,0,0,3,3,0,0,44,0,0,2,0,1,277,1,429405.0,0,23,0,1,0.5,62,0,0.0,1,0,openstack/glance,"[3, 7, 475, 1032]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-09 15:08:36,2025-07-04 11:04:23,1032,8064,1.7333333333333334,0.0,0.5769230769230769,0.0975609756097561,0,0
187,0,2,0,3,1,0,0,0,0,1,0,30,0,0,1,0,0,291,1,1298124.0,0,56,0,1,1.0,5,0,0.0,0,0,openstack/keystone,"[1, 3, 4, 5]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-08-09 16:09:05,2025-07-04 11:04:23,1228,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
