has_feature_addition,deletions,insertions,num_file_types,is_preventive,project_changes_owner,is_refactoring,whole_within_project_changes,is_merge,num_directory_files,is_corrective,description_length,num_file_changes,project_age,is_non_functional,subject_length,avg_num_dev_modified_files,last_mth_dep_proj_nbr,ratio_dep_chan_owner,projects_contributed_owner,pctg_cross_project_changes,pctg_cross_project_changes_owner,pred,impact,fold,Classifier,max_num_mod_file_dep_cha,cross_project_changes_owner,min_num_mod_file_dep_cha,cross_project_changes,whole_changes_owner,num_dev_modified_files
0,2.0,7.0,1.0,0,,0,15253.0,1,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.61218095,0.06004289537668228,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,30.448605730585193,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.6101674,0.05655623972415924,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,1,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.4804669,-0.16803108155727386,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,593.2452483077357,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.63662684,0.10237301141023636,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,773.3765212989592,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.46138552,-0.201072096824646,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1842.361146098449,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.50883776,-0.11890454590320587,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,1,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.5305383,-0.08132819831371307,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,53.97399179891473,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.56881547,-0.01504808571189642,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,9.664251863303168,5.0,31.0,0.48344370860927155,0.3333333333333333,0.6760491,0.17063599824905396,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,29.643262939559012,31.0,0.48344370860927155,0.3333333333333333,0.5322331,-0.07839351147413254,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,138.22047780161427,0.48344370860927155,0.3333333333333333,0.5391533,-0.06641066819429398,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.6419380714668017,0.3333333333333333,0.5553864,-0.038301609456539154,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.574583989835568,0.5724778,-0.008706421591341496,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.9421778,0.6314601898193359,9,XGBoost,,1.0,73.36409645329735,43.0,382.0,
