Source,Target,Source_repo,Target_repo
308261,307880,project-config,horizon
307323,307914,project-config,governance
308717,307977,puppet-ironic,puppet-openstack-integration
305421,307998,openstack-ansible-os_horizon,openstack-ansible
305887,307998,openstack-ansible-os_horizon,openstack-ansible
305432,307998,openstack-ansible-os_neutron,openstack-ansible
307684,307998,openstack-ansible-os_neutron,openstack-ansible
308054,308058,os-brick,nova
308135,308136,project-config,neutron
307945,308138,murano-dashboard,murano
308162,308163,oslo.db,releases
308136,308202,neutron,project-config
306527,308254,fuel-web,fuel-ui
308433,308254,fuel-web,fuel-ui
309964,308274,neutron-lib,networking-sfc
307952,308279,tempest,nova
308967,308323,magnum,project-config
265238,308346,puppet-openstacklib,puppet-neutron
308358,308374,puppet-tripleo,instack-undercloud
347871,308403,requirements,nova
308405,308411,releases,requirements
207337,308425,ironic-specs,ironic
308298,308506,releases,requirements
308298,308507,releases,requirements
308540,308543,puppet-openstack_spec_helper,puppet-nova
310282,308552,requirements,python-tripleoclient
312642,308554,project-config,releases
308128,308630,diskimage-builder,project-config
307983,308680,releases,requirements
309266,308962,project-config,releases
309002,309003,designate-tempest-plugin,designate
310713,309069,puppet-pacemaker,puppet-tripleo
303954,309121,puppet-tripleo,tripleo-heat-templates
309306,309121,puppet-tripleo,tripleo-heat-templates
312681,309201,cinder,os-brick
309203,309216,releases,requirements
303026,309263,governance,project-config
309319,309330,fuel-library,fuel-library
315684,309330,fuel-library,fuel-library
309103,309330,puppet-nova,fuel-library
308264,309358,nova,devstack
312108,309358,nova,devstack
307354,309387,puppet-openstack-integration,puppet-swift
307354,309388,puppet-openstack-integration,puppet-horizon
308012,309413,puppet-keystone,puppet-openstack-integration
309685,309413,puppet-keystone,puppet-openstack-integration
323470,309413,puppet-keystone,puppet-openstack-integration
309472,309475,searchlight-ui,project-config
309521,309523,tripleo-common,python-tripleoclient
309587,309530,python-neutronclient,python-openstackclient
309527,309545,requirements,neutron
309676,309679,oslo.messaging,oslo.messaging
309808,309809,requirements,project-config
309034,309917,openstack-ansible-os_tempest,openstack-ansible-os_cinder
310117,310118,devstack,ironic
318027,310118,devstack,ironic
317916,310158,fuel-web,fuel-menu
414994,310158,fuel-web,fuel-menu
300358,310316,neutron,neutron-vpnaas
308387,310445,fuel-ostf,fuel-qa
309082,310445,fuel-ostf,fuel-qa
310449,310452,fuel-web,fuel-library
309408,310565,puppet-tripleo,instack-undercloud
310584,310586,tripleo-ci,instack-undercloud
308693,310624,trove,trove-integration
310619,310624,trove,trove-integration
213228,310646,devstack,neutron-vpnaas
310642,310646,devstack,neutron-vpnaas
307675,310662,nova-specs,nova
312520,310766,openstack-ansible,openstack-ansible-os_tempest
340840,310766,openstack-ansible,openstack-ansible-os_tempest
301847,310818,requirements,python-openstackclient
327135,310818,requirements,python-openstackclient
312496,310879,puppet-tripleo,tripleo-heat-templates
310939,310940,puppet-tripleo,tripleo-heat-templates
316662,311109,devstack-gate,ironic
264489,311159,neutron-fwaas,neutron-fwaas
311184,311190,deb-openstack-pkg-tools,project-config
311195,311197,cookbook-openstack-network,openstack-chef-repo
311840,311256,devstack,tempest
311841,311256,devstack,tempest
311843,311256,devstack,tempest
310896,311461,openstack-manuals,operations-guide
321473,311470,project-config,requirements
311675,311679,project-config,openstack-manuals
311734,311712,project-config,tripleo-heat-templates
307856,311796,openstack-ansible-lxc_hosts,openstack-ansible-lxc_container_create
311796,311802,openstack-ansible-lxc_container_create,openstack-ansible
311804,311812,keystone,releases
314727,311812,keystone,releases
314728,311812,keystone,releases
311812,311813,releases,requirements
315251,311815,stackviz,project-config
315268,311865,grenade,ironic
311864,311865,tempest,ironic
315501,311865,grenade,ironic
313035,311865,ironic,ironic
311907,311911,releases,requirements
312811,311940,project-config,heat
278415,312046,devstack-gate,grenade
311853,312102,project-config,governance
311855,312162,neutron-lbaas,octavia
312181,312184,ironic,project-config
312212,312306,tripleo-ci,tripleo-heat-templates
312212,312307,tripleo-ci,tripleo-heat-templates
312329,312339,tripleo-ci,tripleo-heat-templates
302720,312420,python-tripleoclient,tripleo-heat-templates
306391,312420,python-tripleoclient,tripleo-heat-templates
312350,312440,tripleo-ci,tripleo-heat-templates
312350,312441,tripleo-ci,tripleo-heat-templates
312350,312442,tripleo-ci,tripleo-heat-templates
312484,312486,os-client-config,python-openstackclient
312480,312493,murano,project-config
314765,312602,openstack-ansible-galera_client,openstack-ansible-galera_server
312575,312607,ironic,project-config
311256,312615,tempest,devstack
305463,312627,puppet-nova,puppet-openstack-integration
312221,312633,devstack-gate,grenade
312272,312640,project-config,governance
312725,312656,tripleo-ci,puppet-aodh
312668,312669,puppet-openstack-integration,puppet-aodh
312712,312726,heat,project-config
304754,312732,puppet-tripleo,tripleo-heat-templates
312760,312733,openstack-ansible-lxc_hosts,openstack-ansible-os_horizon
312760,312741,openstack-ansible-lxc_hosts,openstack-ansible-os_horizon
311256,312744,tempest,devstack
311256,312745,tempest,devstack
312805,312806,project-config,governance
312877,312899,puppet-tripleo,tripleo-heat-templates
313026,313029,puppet-tripleo,tripleo-heat-templates
313031,313042,openstack-ansible-os_horizon,openstack-ansible
506264,313048,mistral,tripleo-common
168438,313049,devstack,neutron
310805,313056,neutron-specs,governance
310667,313056,octavia,governance
313088,313098,neutron,networking-ovn
313110,313105,operations-guide,project-config
313246,313105,ha-guide,project-config
313104,313110,project-config,operations-guide
168438,313157,devstack,networking-ovn
312967,313201,releases,requirements
313104,313246,project-config,ha-guide
313105,313253,project-config,governance
312487,313261,project-config,governance
313147,313517,devstack,neutron
313147,313523,devstack,nova
313543,313544,puppet-tripleo,tripleo-heat-templates
313019,313577,puppet-tripleo,tripleo-heat-templates
318705,313577,python-tripleoclient,tripleo-heat-templates
313650,313649,tripleo-heat-templates,puppet-tripleo
299064,313670,networking-sfc,networking-sfc
316566,313791,trove-integration,trove
315254,313808,neutron-vpnaas,heat
316624,313808,neutron-vpnaas,heat
313821,313823,openstack-ansible-lxc_container_create,openstack-ansible
313822,313829,neutron,python-neutronclient
313874,313875,manila,project-config
313917,313918,project-config,governance
314225,313933,puppet-tripleo,tripleo-heat-templates
521220,313933,puppet-tripleo,tripleo-heat-templates
521221,313933,puppet-tripleo,tripleo-heat-templates
313948,313950,puppet-zaqar,instack-undercloud
313953,313957,tripleo-common,python-tripleoclient
313981,314057,project-config,governance
314078,314081,requirements,python-tripleoclient
314111,314113,release-tools,releases
342650,314208,puppet-tripleo,tripleo-heat-templates
314214,314215,project-config,governance
314240,314239,project-config,governance
314249,314253,puppet-pacemaker,tripleo-heat-templates
314543,314253,puppet-tripleo,tripleo-heat-templates
314285,314288,project-config,governance
314306,314307,releases,requirements
314312,314313,project-config,governance
309482,314318,horizon,searchlight-ui
314337,314338,releases,requirements
314298,314388,cookbook-openstack-integration-test,openstack-chef-repo
315150,314388,cookbook-openstack-common,openstack-chef-repo
303349,314420,monasca-api,monasca-ui
314427,314430,gnocchi,project-config
318616,314430,gnocchi,project-config
314306,314463,releases,requirements
314490,314513,os-win,compute-hyperv
320424,314513,os-win,compute-hyperv
313277,314534,neutron,networking-ovn
314592,314595,nova,requirements
314617,314627,designate,project-config
314595,314639,requirements,nova
314729,314733,puppet-mistral,instack-undercloud
215929,314744,devstack,devstack-gate
314764,314755,requirements,keystone
314595,314756,requirements,ironic
314595,314757,requirements,sahara
315227,314769,openstack-ansible-plugins,openstack-ansible-os_heat
331343,314769,openstack-ansible-plugins,openstack-ansible-os_heat
272110,314784,os-cloud-config,python-tripleoclient
314780,314786,solum,python-solumclient
314791,314792,puppet-sahara,tripleo-heat-templates
314717,314817,openstack-ansible-galera_client,openstack-ansible-galera_server
327510,314819,neutron-lib,neutron
314821,314822,releases,requirements
314840,314842,openstack-ansible,openstack-ansible-os_cinder
314840,314843,openstack-ansible,openstack-ansible-os_glance
314840,314845,openstack-ansible,openstack-ansible-os_heat
314840,314846,openstack-ansible,openstack-ansible-os_horizon
317208,314846,openstack-ansible-rabbitmq_server,openstack-ansible-os_horizon
314840,314849,openstack-ansible,openstack-ansible-os_neutron
314840,314850,openstack-ansible,openstack-ansible-os_nova
314987,314905,manila-ui,project-config
275462,314906,project-config,requirements
314945,314950,kolla,kolla
312692,314960,openstack-ansible,openstack-ansible-os_glance
312350,314974,tripleo-ci,tripleo-heat-templates
327510,314977,neutron-lib,project-config
315003,315006,requirements,designate
315036,315006,requirements,designate
315037,315006,requirements,designate
315003,315038,requirements,designate
315036,315038,requirements,designate
315037,315038,requirements,designate
315003,315039,requirements,designate
315036,315039,requirements,designate
315037,315039,requirements,designate
304780,315051,puppet-tripleo,tripleo-heat-templates
326119,315129,puppet-tripleo,tripleo-heat-templates
315142,315168,fuel-web,python-fuelclient
315601,315168,fuel-web,python-fuelclient
312259,315191,glance,project-config
315008,315222,openstack-ansible-lxc_hosts,openstack-ansible
315030,315222,openstack-ansible-lxc_hosts,openstack-ansible
315187,315228,nova,tempest
315596,315228,nova,tempest
315694,315228,nova,tempest
315228,315230,tempest,nova
316112,315238,puppet-ironic,instack-undercloud
315269,315249,zun,requirements
314795,315294,project-config,horizon
316303,315296,swift,devstack
312259,315335,glance,glance
339592,315346,manila,manila
314150,315407,kolla,kolla
314456,315480,sahara,project-config
315475,315484,tacker,python-tackerclient
315475,315493,tacker,tacker-horizon
315496,315545,devstack-gate,project-config
315569,315584,requirements,project-config
329164,315584,requirements,project-config
329166,315584,requirements,project-config
304812,315597,python-monascaclient,monasca-ceilometer
315142,315602,fuel-web,python-fuelclient
315601,315602,fuel-web,python-fuelclient
313527,315658,puppet-tripleo,tripleo-heat-templates
315701,315667,kolla,kolla-kubernetes
353936,315673,tempest,cinder
342479,315676,osprofiler,cinder
365735,315679,python-tripleoclient,tripleo-heat-templates
368801,315679,python-tripleoclient,tripleo-heat-templates
331804,315683,python-tripleoclient,tripleo-docs
315794,315728,requirements,ldappool
315793,315728,requirements,ldappool
315692,315746,fuel-agent,fuel-library
316299,315746,fuel-agent,fuel-library
315753,315755,project-config,requirements
315755,315761,requirements,project-config
314342,315782,project-config,governance
331419,315786,devstack,tempest
315843,315794,project-config,requirements
283857,315796,python-tripleoclient,tripleo-heat-templates
314784,315796,python-tripleoclient,tripleo-heat-templates
272110,315796,os-cloud-config,tripleo-heat-templates
315832,315834,openstacksdk,python-openstackclient
315846,315848,puppet-ceilometer,puppet-openstack-integration
315995,315914,devstack,networking-generic-switch
315995,315920,devstack,networking-generic-switch
315938,315943,tripleo-heat-templates,puppet-tripleo
315008,315974,openstack-ansible-lxc_hosts,openstack-ansible
315030,315974,openstack-ansible-lxc_hosts,openstack-ansible
315995,315986,devstack,networking-generic-switch
315969,315997,project-config,nova
315995,316042,devstack,networking-generic-switch
325798,316073,heat,magnum
316433,316154,requirements,designate
316991,316224,keystone,tempest
316991,316225,keystone,tempest
316991,316226,keystone,tempest
316991,316227,keystone,tempest
316991,316228,keystone,tempest
316991,316229,keystone,tempest
316991,316230,keystone,tempest
316991,316231,keystone,tempest
316370,316238,keystone,keystone
324785,316244,horizon,horizon
297328,316257,tripleo-ci,instack-undercloud
316265,316269,tempest,neutron
316280,316283,tempest,neutron
317542,316297,python-tripleoclient,tripleo-heat-templates
319200,316297,python-tripleoclient,tripleo-heat-templates
319201,316297,python-tripleoclient,tripleo-heat-templates
215929,316298,devstack,project-config
316295,316298,nova,project-config
316354,316357,zun,zun
316360,316361,tripleo-heat-templates,puppet-tripleo
316418,316422,neutron,tempest
316241,316520,puppet-nova,puppet-openstack-integration
313632,316522,tripleo-common,instack-undercloud
315692,316528,fuel-agent,fuel-library
316299,316528,fuel-agent,fuel-library
325798,316667,heat,sahara
312692,316705,openstack-ansible,openstack-ansible-os_cinder
312692,316712,openstack-ansible,openstack-ansible-os_nova
316433,316726,requirements,nova
316433,316754,requirements,ironic
299052,316862,python-cinderclient,horizon
316154,317001,designate,project-config
302545,317012,designate-tempest-plugin,designate
302689,317012,project-config,designate
302677,317029,designate,project-config
317012,317029,designate,project-config
312179,317029,designate,project-config
317013,317029,designate,project-config
316241,317033,puppet-nova,instack-undercloud
239272,317166,puppet-openstack_extras,puppet-keystone
317086,317166,puppet-openstack_extras,puppet-keystone
317238,317240,kolla,kolla
317238,317251,kolla,kolla
